2023-04-03,7547,AT0000A0Y0P4,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3PKN,,A,,,,,,PLN,.02,.02,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A0Y0R0,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3PKO,,A,,,,,,PLN,.32,.32,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A0Y0T6,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3PZU,,A,,,,,,PLN,.27,.27,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A12BJ9,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3KGH,,A,,,,,,PLN,.63,.64,,.64,.64,.64,.64,.64,,,.64,1.59,600,,,1,,,384,,,384,,,,,,,,,,,0,0,600,0,0,1,0,0,384,37595
2023-04-03,7547,AT0000A12BL5,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3PGE,,A,,,,,,PLN,.02,.02,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A12BR2,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3OPL,,A,,,,,,PLN,2.79,2.79,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A12BW2,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS2KGH,,A,,,,,,PLN,.92,.92,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A12BX0,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3KGH,,A,,,,,,PLN,.02,.02,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A12BZ5,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3PGE,,A,,,,,,PLN,.04,.04,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A12C47,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3FDX,,A,,,,,,PLN,159.6,159.6,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A12CB4,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3BMW,,A,,,,,,PLN,35.9,35.9,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
